epoch,train_loss,train_accuracy,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,best_val_macro_f1_so_far
1,1.8109931379556656,0.25732421875,0.27081967213114755,0.29202136486123875,0.3065868410699548,0.25014630501076474,0.3065868410699548,0.25014630501076474
2,1.7267843812704087,0.2916015625,0.26262295081967213,0.2958845096146493,0.28275681211853615,0.2475179619973838,0.28275681211853615,0.25014630501076474
3,1.6977084323763847,0.30908203125,0.23901639344262296,0.2875898100724992,0.247888441272349,0.2348807957433733,0.247888441272349,0.25014630501076474
4,1.6770196452736854,0.321484375,0.2275409836065574,0.2930428415706061,0.23341324210997594,0.222138326319678,0.23341324210997594,0.25014630501076474
5,1.6664380893111228,0.32522786458333336,0.24295081967213114,0.33411546421904276,0.24808360199320412,0.24730676508741906,0.24808360199320412,0.25014630501076474
6,1.660037237405777,0.3294596354166667,0.22262295081967212,0.32042123285735946,0.21998946888158555,0.22133187239773933,0.21998946888158555,0.25014630501076474
7,1.6476477637887001,0.33518880208333335,0.2457377049180328,0.3443896976910677,0.24560757284311407,0.25902523904389446,0.24560757284311407,0.25902523904389446
8,1.6436490818858147,0.32981770833333335,0.22885245901639345,0.28661962728523116,0.21879387937627928,0.20630249398434652,0.21879387937627928,0.25902523904389446
9,1.6345577761530876,0.3396484375,0.24737704918032788,0.3223750638982802,0.22896162742745962,0.22955860792581054,0.22896162742745962,0.25902523904389446
10,1.6312834069132804,0.34296875,0.25688524590163936,0.3391719971311804,0.2565308603421713,0.2526792939559337,0.2565308603421713,0.25902523904389446
11,1.6288290694355965,0.34104817708333335,0.250327868852459,0.3319160683981809,0.23417093221981577,0.23536041163528493,0.23417093221981577,0.25902523904389446
12,1.623099334537983,0.33994140625,0.20147540983606557,0.2153773735509315,0.19809630194487465,0.19081951963902222,0.19809630194487465,0.25902523904389446
13,1.612330546975136,0.34986979166666665,0.23655737704918034,0.2506391919131742,0.2197282749554061,0.21675757884564767,0.2197282749554061,0.25902523904389446
14,1.6128761067986488,0.3433919270833333,0.21721311475409835,0.28831733342197396,0.22874319487931066,0.2225828850467948,0.22874319487931066,0.25902523904389446
15,1.6089573159813881,0.3462890625,0.22819672131147542,0.2209673532780092,0.21150039790781,0.19841710603372084,0.21150039790781,0.25902523904389446
16,1.6045598998665809,0.3438802083333333,0.24508196721311476,0.25174338974878124,0.2304846346325901,0.22350956944881006,0.2304846346325901,0.25902523904389446
17,1.6034256920218468,0.3414388020833333,0.21737704918032788,0.23706419231656986,0.2124642496370949,0.20183745575657402,0.2124642496370949,0.25902523904389446
18,1.594803901016712,0.34713541666666664,0.22524590163934427,0.2563333989263371,0.22285887175915295,0.2129960893321515,0.22285887175915295,0.25902523904389446
19,1.5921916142106056,0.3504231770833333,0.23557377049180328,0.24038417162686995,0.2187728064308513,0.2126636117224402,0.2187728064308513,0.25902523904389446
20,1.592669676244259,0.3475260416666667,0.24524590163934426,0.2465114631053481,0.22443637823398604,0.2198127391139316,0.22443637823398604,0.25902523904389446
21,1.5939933866262437,0.34593098958333335,0.24,0.23253920374388448,0.22157342364859062,0.21012739357911012,0.22157342364859062,0.25902523904389446
22,1.589636617898941,0.34990234375,0.23163934426229507,0.2726778591579993,0.22168324267164138,0.20722329294601927,0.22168324267164138,0.25902523904389446
23,1.58758747279644,0.34645182291666665,0.2337704918032787,0.207519545164902,0.23337979848706197,0.2048385134973613,0.23337979848706197,0.25902523904389446
24,1.5842786625027656,0.35152994791666664,0.2419672131147541,0.24279574646767524,0.2419781741727045,0.22191510160706057,0.2419781741727045,0.25902523904389446
25,1.5810709178447724,0.34814453125,0.2380327868852459,0.21928645173199218,0.2195788479501837,0.20666070873111764,0.2195788479501837,0.25902523904389446
26,1.5799718379974366,0.34759114583333334,0.24508196721311476,0.2586263761711686,0.22884866847421634,0.2235580675798846,0.22884866847421634,0.25902523904389446
27,1.5831628009676932,0.34622395833333336,0.2621311475409836,0.25051193811931194,0.24647252583605678,0.23071935436604463,0.24647252583605678,0.25902523904389446
28,1.5781242698431015,0.34755859375,0.22983606557377048,0.22720796376505698,0.2267776414819862,0.21150356205359688,0.2267776414819862,0.25902523904389446
29,1.5763831600546836,0.351171875,0.24885245901639344,0.24367206441369244,0.24434828700035177,0.22393214136007691,0.24434828700035177,0.25902523904389446
30,1.5714399501681329,0.35113932291666666,0.25098360655737706,0.26662626784511123,0.2634261469490219,0.24717497538769884,0.2634261469490219,0.25902523904389446
31,1.5768322706222535,0.34547526041666665,0.20901639344262296,0.21726631167578012,0.20511805792579255,0.1949263827529875,0.20511805792579255,0.25902523904389446
32,1.572540944814682,0.3507486979166667,0.22491803278688524,0.21553286298659752,0.2217024440785259,0.20569129118780646,0.2217024440785259,0.25902523904389446
