epoch,train_loss,train_accuracy,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,best_val_macro_f1_so_far
1,1.891003857820462,0.2219551282051282,0.3259016393442623,0.3189163982489555,0.36498081287236683,0.30331127838400573,0.36498081287236683,0.30331127838400573
2,1.5106814687068646,0.3505942841880342,0.3421311475409836,0.3319142121252015,0.36563749962870123,0.32036829191649985,0.36563749962870123,0.32036829191649985
3,1.3272131788424957,0.4195045405982906,0.3759016393442623,0.37276336211396094,0.4080912711066679,0.37462018996735946,0.4080912711066679,0.37462018996735946
4,1.1628574025936615,0.47576121794871795,0.3977049180327869,0.3740362022398367,0.4106846437519932,0.3704665548443075,0.4106846437519932,0.37462018996735946
5,1.003925120219206,0.5311164529914529,0.3795081967213115,0.38117588811362163,0.368006128172071,0.36247846191787675,0.368006128172071,0.37462018996735946
6,0.8721963854936453,0.5751201923076923,0.36950819672131147,0.38679274693836585,0.3674883278752461,0.3471177818193108,0.3674883278752461,0.37462018996735946
7,0.7451964379885258,0.6180555555555556,0.40491803278688526,0.38004478982825357,0.42845920700491796,0.3779594486004838,0.42845920700491796,0.3779594486004838
8,0.6556357030685132,0.6553485576923077,0.40508196721311474,0.38565765220076265,0.41251696805174404,0.3806684207875898,0.41251696805174404,0.3806684207875898
9,0.5607174359835111,0.6922409188034188,0.41737704918032786,0.38408620374005625,0.41524008930652323,0.38657146110250795,0.41524008930652323,0.38657146110250795
10,0.4912050450459505,0.7298344017094017,0.4273770491803279,0.4019801523930989,0.42688806165172694,0.40034079588773397,0.42688806165172694,0.40034079588773397
11,0.43928223886551,0.7551081730769231,0.41180327868852457,0.4000041351543846,0.4051373270362102,0.3793379316326084,0.4051373270362102,0.40034079588773397
12,0.3953697360478915,0.7844551282051282,0.4124590163934426,0.39231217113813577,0.40960433432754906,0.3771059487382943,0.40960433432754906,0.40034079588773397
13,0.35694936376351577,0.8037192841880342,0.4180327868852459,0.39408366223698477,0.40445139457038315,0.3870984213276961,0.40445139457038315,0.40034079588773397
14,0.3333829973752682,0.8207131410256411,0.4277049180327869,0.4268886617646517,0.39367382918474736,0.39505799097585925,0.39367382918474736,0.40034079588773397
15,0.28063715287508106,0.8477230235042735,0.42508196721311475,0.4100251580652078,0.4159478028031494,0.395860239456456,0.4159478028031494,0.40034079588773397
16,0.2463679116887924,0.8661858974358975,0.43688524590163935,0.40631329677187683,0.4160734522817069,0.4016557383681001,0.4160734522817069,0.4016557383681001
17,0.22459769191650245,0.8796407585470085,0.43098360655737705,0.4160328921078982,0.4023875963879331,0.39224075615903276,0.4023875963879331,0.4016557383681001
18,0.2110569322338471,0.889823717948718,0.44688524590163936,0.4242751874842807,0.4361973002559767,0.42711842080703194,0.4361973002559767,0.42711842080703194
19,0.17829019327958426,0.90625,0.43426229508196723,0.4279010455797088,0.4148384183497041,0.40266288254959515,0.4148384183497041,0.42711842080703194
20,0.17051751328966555,0.9107572115384616,0.4244262295081967,0.40018193021358217,0.3940907090390819,0.38836023072181564,0.3940907090390819,0.42711842080703194
21,0.15810003991310412,0.9201388888888888,0.43245901639344264,0.3983131975286925,0.38952277077182085,0.37644136448096055,0.38952277077182085,0.42711842080703194
22,0.13959767382878524,0.9283186431623932,0.43655737704918035,0.4147908405950864,0.40914073697718933,0.396194354416128,0.40914073697718933,0.42711842080703194
23,0.1353450677333734,0.9306557158119658,0.42475409836065575,0.4358908236385757,0.3825370993354328,0.3971967422639924,0.3825370993354328,0.42711842080703194
