epoch,train_loss,train_accuracy,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,best_val_macro_f1_so_far
1,1.871095935000649,0.23477056962025317,0.26557377049180325,0.22158177199322565,0.28137991543248925,0.2194561537292876,0.28137991543248925,0.2194561537292876
2,1.8159414341178122,0.26015295358649787,0.27295081967213114,0.3068983549816842,0.2963473213893631,0.262817340797681,0.2963473213893631,0.262817340797681
3,1.7928382814685,0.27806896097046413,0.2878688524590164,0.3156793143079691,0.29885997716712465,0.262689176525203,0.29885997716712465,0.262817340797681
4,1.771902187715603,0.28561774789029537,0.22475409836065574,0.1951142579048897,0.20467319633660924,0.1809041694227821,0.20467319633660924,0.262817340797681
5,1.7571512370169917,0.2982430116033755,0.24475409836065573,0.2556785696819379,0.2434770674036617,0.21100368460761965,0.2434770674036617,0.262817340797681
6,1.7442431298992302,0.30124274789029537,0.2160655737704918,0.27527735762525807,0.20434090727914603,0.1951260950397788,0.20434090727914603,0.262817340797681
7,1.7339338841317575,0.3105386339662447,0.2636065573770492,0.2695445345507077,0.2375820577311145,0.22809305478443453,0.2375820577311145,0.262817340797681
8,1.7230014461505263,0.31058808016877637,0.23114754098360657,0.2250583522468255,0.21163204022166673,0.1804187680107185,0.21163204022166673,0.262817340797681
9,1.7131786067274553,0.31668644514767935,0.2621311475409836,0.323963787775016,0.24736111212107786,0.22804890145966472,0.24736111212107786,0.262817340797681
10,1.7088200993175748,0.31571400316455694,0.26885245901639343,0.32586429097728065,0.25752480682877443,0.2442744401803432,0.25752480682877443,0.262817340797681
11,1.7030013701583766,0.3171809071729958,0.2772131147540984,0.34551875228843576,0.2662080904918391,0.25402295073775116,0.2662080904918391,0.262817340797681
12,1.7000400657895245,0.31719738924050633,0.2662295081967213,0.28575099764509587,0.26181503532850736,0.2455248190491342,0.26181503532850736,0.262817340797681
13,1.6914857686320437,0.3235100210970464,0.2481967213114754,0.25414096678971504,0.23710866964641208,0.22361160729720683,0.23710866964641208,0.262817340797681
14,1.6845812872995305,0.3264603111814346,0.1860655737704918,0.25754322129076873,0.17621870152174363,0.18791069639704416,0.17621870152174363,0.262817340797681
15,1.6796441870399668,0.32372428797468356,0.23885245901639343,0.3271148606667027,0.21559915833973659,0.22541640508489363,0.21559915833973659,0.262817340797681
16,1.674107784711862,0.3282568565400844,0.2522950819672131,0.32706327510361843,0.25865715805176415,0.26678798869122333,0.25865715805176415,0.26678798869122333
17,1.6692605856098706,0.3307786128691983,0.26081967213114754,0.35611860830281716,0.23041275558158594,0.2440676242519318,0.23041275558158594,0.26678798869122333
18,1.671695958209943,0.33135548523206754,0.2639344262295082,0.28194428154644813,0.2623873524532838,0.24571669899200446,0.2623873524532838,0.26678798869122333
19,1.6630179542529433,0.3350639504219409,0.26459016393442625,0.32102018785878267,0.24630480467239907,0.2495065814637135,0.24630480467239907,0.26678798869122333
20,1.6576503288896778,0.33547600210970463,0.25426229508196724,0.3311609589184436,0.25972444547198337,0.26395169523623907,0.25972444547198337,0.26678798869122333
21,1.6513773957385292,0.3358715717299578,0.2521311475409836,0.3228555923182254,0.2422899909479556,0.2426591703977739,0.2422899909479556,0.26678798869122333
22,1.6534231161769433,0.33781645569620256,0.2904918032786885,0.3141833764162846,0.27340059139052336,0.273257554696762,0.27340059139052336,0.273257554696762
23,1.645828266687031,0.3416732594936709,0.23442622950819672,0.30523402432208546,0.21883006269379757,0.2292342055289812,0.21883006269379757,0.273257554696762
24,1.6469971447051326,0.3387559335443038,0.23295081967213116,0.29924970958038655,0.22506498708914774,0.2214305827605123,0.22506498708914774,0.273257554696762
25,1.6399489422387714,0.34312368143459915,0.2565573770491803,0.29340059763620063,0.27103867915596974,0.25019341096157566,0.27103867915596974,0.273257554696762
26,1.6385539604138724,0.34183808016877637,0.22836065573770492,0.3128157829849978,0.21997277123379233,0.21907354435573123,0.21997277123379233,0.273257554696762
27,1.6347643159612824,0.34332146624472576,0.270327868852459,0.3487352053748985,0.2410952697376766,0.2537152442391653,0.2410952697376766,0.273257554696762
28,1.6361853721775586,0.34533227848101267,0.2721311475409836,0.29218664827172347,0.2624201972065638,0.2593876477178199,0.2624201972065638,0.273257554696762
29,1.6302141728280466,0.34584322257383965,0.26459016393442625,0.3433086092555453,0.25004514281785883,0.2615777019126017,0.25004514281785883,0.273257554696762
30,1.625878181638597,0.3442279799578059,0.29098360655737704,0.3001304208326975,0.2850796641065274,0.2696016576534598,0.2850796641065274,0.273257554696762
31,1.625747185719164,0.3416073312236287,0.2537704918032787,0.26698013681997756,0.2277670474047872,0.22948828388425918,0.2277670474047872,0.273257554696762
32,1.6216793098027193,0.3455300632911392,0.2421311475409836,0.27409497074398664,0.2490357485227076,0.24165640353620063,0.2490357485227076,0.273257554696762
33,1.6182751263244242,0.3496011339662447,0.2827868852459016,0.3574390339951911,0.28283513178865693,0.3019632143685573,0.28283513178865693,0.3019632143685573
34,1.6185910241513313,0.3489748154008439,0.2701639344262295,0.32079184575917136,0.2533613529933761,0.2495665180648553,0.2533613529933761,0.3019632143685573
35,1.618261014358907,0.34927149261603374,0.2529508196721311,0.26636006474565377,0.23785927232390344,0.23089050440479192,0.23785927232390344,0.3019632143685573
36,1.6131815201119533,0.35004614978902954,0.2647540983606557,0.32718645892254417,0.25306030846103594,0.2641716804951812,0.25306030846103594,0.3019632143685573
37,1.609491397308398,0.35151305379746833,0.270655737704918,0.339103280296339,0.2680734985807468,0.2747489666370902,0.2680734985807468,0.3019632143685573
38,1.607211155227468,0.3539853639240506,0.24459016393442623,0.31709387342105916,0.2333368322151836,0.23242604482107337,0.2333368322151836,0.3019632143685573
39,1.6063109757025031,0.3520404799578059,0.25688524590163936,0.3008510010098374,0.2490812294592302,0.23910319674517133,0.2490812294592302,0.3019632143685573
40,1.6031751255445843,0.3558148734177215,0.2639344262295082,0.26963612691033095,0.2403622137527682,0.23722170360053002,0.2403622137527682,0.3019632143685573
41,1.6024004122878932,0.3551061445147679,0.25426229508196724,0.32043981326677795,0.23537876177344424,0.2352564299637837,0.23537876177344424,0.3019632143685573
42,1.5984529890591586,0.35673786919831224,0.26344262295081966,0.25934290192970366,0.23998169187269225,0.230006086744526,0.23998169187269225,0.3019632143685573
43,1.595616842372508,0.3562928533755274,0.25491803278688524,0.26181708491029204,0.2468276760289415,0.24043670432722677,0.2468276760289415,0.3019632143685573
44,1.594275587721716,0.3540512921940928,0.2544262295081967,0.2710289173535479,0.2414872364426382,0.237854949724296,0.2414872364426382,0.3019632143685573
45,1.5922272273256808,0.3561280327004219,0.27295081967213114,0.2908784379169331,0.2709292876935899,0.2560067942556324,0.2709292876935899,0.3019632143685573
46,1.592176763317253,0.3590783227848101,0.2798360655737705,0.2887299327127044,0.2834196927552728,0.261682910751125,0.2834196927552728,0.3019632143685573
47,1.5879042261763463,0.3575949367088608,0.25639344262295083,0.2589865979484344,0.24301387812440312,0.23138356591973955,0.24301387812440312,0.3019632143685573
48,1.5886985765227788,0.3583201476793249,0.23573770491803278,0.23939387453287367,0.23468018414314043,0.21465775841302248,0.23468018414314043,0.3019632143685573
49,1.5846762385549424,0.3592431434599156,0.22934426229508198,0.29256584930008045,0.2293270243342309,0.22793644946586236,0.2293270243342309,0.3019632143685573
50,1.5861188588263113,0.3568862078059072,0.19360655737704918,0.23139805848422956,0.1997217174114486,0.1882753101730969,0.1997217174114486,0.3019632143685573
51,1.5851466286031506,0.36112209915611815,0.2498360655737705,0.26461562195606303,0.2509890957543811,0.23394433629428968,0.2509890957543811,0.3019632143685573
52,1.5839595183541504,0.3575290084388186,0.23475409836065575,0.24189725608829854,0.22519564482941046,0.20917535323686448,0.22519564482941046,0.3019632143685573
53,1.5796323924124995,0.3611056170886076,0.24655737704918032,0.2590892169156184,0.24530057750203282,0.2375371547347529,0.24530057750203282,0.3019632143685573
54,1.5764917867093147,0.36372626582278483,0.239672131147541,0.2816812356732765,0.23432231685666102,0.22303028542226,0.23432231685666102,0.3019632143685573
55,1.5780570786210555,0.3608419040084388,0.24655737704918032,0.25706983232503283,0.23628648770086397,0.21847171768049636,0.23628648770086397,0.3019632143685573
56,1.5736444600020782,0.3611550632911392,0.23114754098360657,0.3121981301095601,0.2396143833896731,0.2414801803298865,0.2396143833896731,0.3019632143685573
57,1.5748536979095846,0.36171545358649787,0.2532786885245902,0.282480620608897,0.23548004013531207,0.2358797400539313,0.23548004013531207,0.3019632143685573
58,1.5727111976357955,0.36509427742616035,0.2783606557377049,0.31886873768442503,0.26862433667520635,0.26701850347990547,0.26862433667520635,0.3019632143685573
