epoch,train_loss,train_accuracy,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,best_val_macro_f1_so_far
1,1.8798051934975843,0.2387820512820513,0.13278688524590163,0.13886143473692664,0.1386661335102445,0.10455552967954301,0.1386661335102445,0.10455552967954301
2,1.597137151620327,0.33573717948717946,0.12704918032786885,0.17205278221379053,0.15479296805155843,0.11024247696941838,0.15479296805155843,0.11024247696941838
3,1.4381928657874083,0.38952323717948717,0.13655737704918033,0.16343806833596733,0.17075144083170507,0.12164983599163731,0.17075144083170507,0.12164983599163731
4,1.3197768330574036,0.43359375,0.15049180327868852,0.17441589199795093,0.1781194234145815,0.13779451500574663,0.1781194234145815,0.13779451500574663
5,1.1855221681105785,0.48951655982905984,0.17655737704918031,0.1639778621399739,0.1812212065497273,0.15072530008468332,0.1812212065497273,0.15072530008468332
6,1.0721660317518773,0.5374599358974359,0.16754098360655736,0.1763636509431287,0.17522588855554136,0.1534527973319576,0.17522588855554136,0.1534527973319576
7,0.974128796504094,0.5752203525641025,0.17098360655737704,0.17910432323192566,0.1665707045022241,0.14574701708059112,0.1665707045022241,0.1534527973319576
8,0.8989301247474475,0.5997596153846154,0.17065573770491804,0.1798560797225897,0.17110186325562574,0.15058846197430828,0.17110186325562574,0.1534527973319576
9,0.8230711397452232,0.6263354700854701,0.1824590163934426,0.18484608804903843,0.18234987149359405,0.15721547677662162,0.18234987149359405,0.15721547677662162
10,0.7406091628930508,0.6620259081196581,0.15278688524590164,0.15520546199681562,0.16373124265228506,0.11273263287674878,0.16373124265228506,0.15721547677662162
11,0.6714931695889204,0.6863648504273504,0.1618032786885246,0.17935022880602752,0.1730235756456523,0.1491569203833786,0.1730235756456523,0.15721547677662162
12,0.6028669426838557,0.7155782585470085,0.17245901639344263,0.17494284384168426,0.17471162823809055,0.13247990681393612,0.17471162823809055,0.15721547677662162
13,0.5451299349466959,0.7384481837606838,0.17524590163934425,0.17914535391195582,0.1869538536919822,0.1458982694514468,0.1869538536919822,0.15721547677662162
14,0.4881703353080994,0.7604166666666666,0.18032786885245902,0.18055791353382003,0.1857554948061106,0.14941810699644453,0.1857554948061106,0.15721547677662162
15,0.4485271026690801,0.777877938034188,0.190327868852459,0.18898933787972194,0.18784283509203403,0.150834901799214,0.18784283509203403,0.15721547677662162
16,0.38951549086815274,0.8046207264957265,0.170327868852459,0.1821803625571654,0.16552234746932137,0.1200973421283513,0.16552234746932137,0.15721547677662162
17,0.3564540426700543,0.8190771901709402,0.2040983606557377,0.17259073167284864,0.18610216294376478,0.16505667005055563,0.18610216294376478,0.16505667005055563
18,0.335544011149651,0.8313635149572649,0.18950819672131147,0.18167513065237134,0.1906495645085049,0.16034747137012328,0.1906495645085049,0.16505667005055563
19,0.3028924428881743,0.8438167735042735,0.19360655737704918,0.1773858689489637,0.18277781414002708,0.14297155566202838,0.18277781414002708,0.16505667005055563
20,0.2620253385259555,0.862479967948718,0.1885245901639344,0.18213691614264246,0.17917543224933286,0.14047342306636482,0.17917543224933286,0.16505667005055563
21,0.23803565326409462,0.8797409188034188,0.18622950819672132,0.18573314727800255,0.18575416960135843,0.14045976671358465,0.18575416960135843,0.16505667005055563
22,0.22910213279418457,0.883079594017094,0.17327868852459016,0.20703177915024906,0.18149676847352322,0.14400304482741336,0.18149676847352322,0.16505667005055563
23,0.20611074757881653,0.8939636752136753,0.19540983606557377,0.18923353428082268,0.18581713656966148,0.14303582046586394,0.18581713656966148,0.16505667005055563
24,0.1879806065788636,0.9035122863247863,0.1824590163934426,0.18696181029941994,0.19178378068003896,0.14112991142625766,0.19178378068003896,0.16505667005055563
25,0.1792353521554898,0.9069511217948718,0.20163934426229507,0.17986177378461243,0.18604375648981347,0.15440666968332822,0.18604375648981347,0.16505667005055563
26,0.17330382955379975,0.9138287927350427,0.17278688524590163,0.18022182795380087,0.16365320288046298,0.12418125752950643,0.16365320288046298,0.16505667005055563
27,0.16024790618282098,0.9188368055555556,0.18180327868852458,0.1858055663553641,0.1682990586544646,0.13421369989642215,0.1682990586544646,0.16505667005055563
28,0.15546940305294135,0.9214409722222222,0.1960655737704918,0.1925939414609693,0.1858182407652061,0.15270047916699772,0.1858182407652061,0.16505667005055563
29,0.14107947576886568,0.9304553952991453,0.18868852459016394,0.190403102198065,0.18686451028372955,0.1417384202515623,0.18686451028372955,0.16505667005055563
30,0.1316283792257309,0.9311899038461539,0.19049180327868853,0.2184340403952647,0.1889957148025268,0.16754026153429058,0.1889957148025268,0.16754026153429058
31,0.13240156981807488,0.9361645299145299,0.19901639344262295,0.21546687046142604,0.19006686330937184,0.17003621389637652,0.19006686330937184,0.17003621389637652
32,0.1240496536095937,0.9383680555555556,0.17770491803278687,0.19371246976015633,0.17726667810043728,0.15775599798162512,0.17726667810043728,0.17003621389637652
33,0.12457329512406619,0.9397035256410257,0.1736065573770492,0.17186364906660173,0.1608334027639185,0.1267845689631584,0.1608334027639185,0.17003621389637652
34,0.12394886664473094,0.9412393162393162,0.18754098360655738,0.17770549710197625,0.1801587089804531,0.14821518188470878,0.1801587089804531,0.17003621389637652
35,0.10422201215838775,0.9490184294871795,0.19459016393442624,0.19674432939303838,0.18087666915147696,0.14965689732520146,0.18087666915147696,0.17003621389637652
36,0.09928680134889407,0.9537259615384616,0.19573770491803277,0.19504735250978214,0.18616854501150681,0.15695713291708113,0.18616854501150681,0.17003621389637652
37,0.0915360170392654,0.9549278846153846,0.20065573770491804,0.18586464165341426,0.18851529632992925,0.15370869268903636,0.18851529632992925,0.17003621389637652
38,0.09352069424513058,0.9564302884615384,0.18918032786885247,0.1926638000144075,0.1957273343494507,0.167090978779232,0.1957273343494507,0.17003621389637652
39,0.09269063055324249,0.9552951388888888,0.16967213114754098,0.183849682173777,0.15957428832186388,0.13144952117573716,0.15957428832186388,0.17003621389637652
40,0.08541899074155551,0.9599692841880342,0.19459016393442624,0.19419713689216903,0.1786002406242049,0.1549393201637306,0.1786002406242049,0.17003621389637652
41,0.09390213588873546,0.9571647970085471,0.18360655737704917,0.1904999447114748,0.17460976748009222,0.1454124015541351,0.17460976748009222,0.17003621389637652
42,0.08633250045852783,0.9597021901709402,0.17852459016393443,0.18439125265874828,0.18962708121100352,0.1524538024148432,0.18962708121100352,0.17003621389637652
43,0.08627116981034096,0.9606036324786325,0.179672131147541,0.1823375147206564,0.17336748782520428,0.14679400826082295,0.17336748782520428,0.17003621389637652
44,0.07970432588496269,0.9632411858974359,0.149672131147541,0.17440745147668446,0.15985787264594126,0.12480153270014055,0.15985787264594126,0.17003621389637652
45,0.0788777318233863,0.9623397435897436,0.18540983606557376,0.176909081449055,0.17822834596598636,0.1518431837719485,0.17822834596598636,0.17003621389637652
46,0.08520531740326148,0.9612713675213675,0.17590163934426228,0.18306723428329721,0.18521342716856418,0.14910813221431485,0.18521342716856418,0.17003621389637652
47,0.08605129200105484,0.960403311965812,0.18967213114754097,0.2520476802085786,0.1866568039329882,0.1579589290279786,0.1866568039329882,0.17003621389637652
48,0.07351356935806763,0.9670138888888888,0.20344262295081966,0.19054375098168114,0.19050267552601377,0.1725726485889759,0.19050267552601377,0.1725726485889759
49,0.077109584154991,0.9649772970085471,0.1819672131147541,0.18592265833434984,0.18507493220434945,0.15113589897880594,0.18507493220434945,0.1725726485889759
